videoId,title,description,publishedAt,duration,channelId,channelTitle,thumbnail_url,viewCount,likeCount,commentCount,categoryId,topics
8fFikgJSIEk,Can I Break 50 With Phil Mickelson From The Front Tees?,"In this video I attempted to Break 50 from the front tees with 6x major champion, Phil Mickelson...

Phil Mickelson ➤ https://www.instagram.com/philmickelson/
The HyFlyers ➤ https://www.youtube.com/@HyFlyersGC
ForWellness ➤ https://www.instagram.com/forwellness

My Socials
Instagram ➤ https://www.instagram.com/brysondechambeau/
Twitter ➤ https://twitter.com/b_dechambeau
The Crushers ➤  https://www.youtube.com/@CrushersGC

Produced By ➤ https://www.instagram.com/akacollective/",2024-10-16T17:32:19Z,PT50M28S,UCCxF55adGXOscJ3L8qdKnrQ,Bryson DeChambeau,https://i.ytimg.com/vi/8fFikgJSIEk/default.jpg,1613332,39121,3138,17,"https://en.wikipedia.org/wiki/Golf,https://en.wikipedia.org/wiki/Sport"
jZT8UjGxRTo,CeeDee reveals what he said to Dak on the sideline after Redzone INT 👀,,2024-10-10T22:18:17Z,PT22S,UC7ZUfHFsuQcW7BkTHnXJtqw,NFL on CBS,https://i.ytimg.com/vi/jZT8UjGxRTo/default.jpg,717420,22355,362,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport"
-bapuRjlDFI,We had to know who's fastest 👀 #shorts,"#Football #NFL #Eagles 

✅ YouTube: bit.ly/3V0kusX
✅  Twitter: bit.ly/3i0Ou9b
✅  Instagram: bit.ly/3AFPUfW
✅  TikTok: bit.ly/3OD9IXa
✅  Facebook: bit.ly/3V1CAuB
✅  Eagles App: bit.ly/3gHh1jM",2024-10-11T16:30:50Z,PT59S,UCaogx6OHpsGg0zuGRKsjbtQ,Philadelphia Eagles,https://i.ytimg.com/vi/-bapuRjlDFI/default.jpg,1127090,62062,299,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport"
VMhi3VLFIy0,NFL Coaches That Need to Be Launched Into the Sun #football #fired #sirianni #pederson #mccarthy,Which coach needs to be fired the most?,2024-10-14T21:09:25Z,PT1M,UCy5YY4ove_brGfXphrhG15Q,BenchwarmerBran,https://i.ytimg.com/vi/VMhi3VLFIy0/default.jpg,613533,43513,931,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
c37T0V9rpFY,Rodman was just DIFFERENT ☠️,"📌 TikTok: https://www.tiktok.com/@gdfactoryclips
📌 TikTok 2: https://www.tiktok.com/@gdextraclips
📌 Instagram: https://www.instagram.com/gdfactoryclips/",2024-10-16T15:00:47Z,PT25S,UCd_EkHbEutirFl_XSrg95kA,GD's Highlights,https://i.ytimg.com/vi/c37T0V9rpFY/default.jpg,1284809,66175,339,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Sports_game"
3B_9PrP04Vo,High school player gets one final at-bat 🥹,,2024-10-14T21:44:35Z,PT13S,UCWSwmq2xYmSvMmGx-YEuEsQ,backwardks,https://i.ytimg.com/vi/3B_9PrP04Vo/default.jpg,490372,19162,53,17,"https://en.wikipedia.org/wiki/Baseball,https://en.wikipedia.org/wiki/Sport"
LB4QkmTaqkw,The explanation after this review 😭,"Washington's controversial field goal is ""technically unreviewable"" after Iowa challenged.

#collegefootball #cfb",2024-10-12T21:56:30Z,PT19S,UC9-OpMMVoNP5o10_Iyq7Ndw,Bleacher Report,https://i.ytimg.com/vi/LB4QkmTaqkw/default.jpg,715553,30942,235,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport"
rgG9ydZARrk,Instant karma  #edit #trollface #troll,,2024-10-10T18:52:25Z,PT19S,UChAfiOC-eK1y8r6pw2XGFKA,WINARES EDITS,https://i.ytimg.com/vi/rgG9ydZARrk/default.jpg,13269352,673947,1554,17,https://en.wikipedia.org/wiki/Sport
hLuI7AQoA74,When this driver pulled off the best divebomb in history to win the race,"In this video, we have shared with you the moment when the driver who wanted to win the race and overtake his opponent threw an incredible divebomb with the decision time concept. Enjoy watching. #racing",2024-10-10T09:00:41Z,PT14S,UCOtbWwI4afveroKO1_wiHlQ,DecisionTimeRacing,https://i.ytimg.com/vi/hLuI7AQoA74/default.jpg,4088467,133618,1319,17,"https://en.wikipedia.org/wiki/Motorsport,https://en.wikipedia.org/wiki/Racing_video_game,https://en.wikipedia.org/wiki/Sport"
fCifWm7er0w,Kai Cenat Tries LeBron James Hennessy,,2024-10-11T15:26:39Z,PT37S,UCvCfpQXRXdJdL07pzTIA6Cw,Kai Cenat Live,https://i.ytimg.com/vi/fCifWm7er0w/default.jpg,1654500,0,1147,17,https://en.wikipedia.org/wiki/Sport
stAHAlAxSyc,LeBron Is Actually A GENIUS!! #nba #basketball #lebronjames #basketballshorts,"Isolations in 5v5 are not about the person in front of
you. You must know the help defense, because that is where your main defender is leading you to. If you read the help, then you will know how to attack the person in front of you and what moves you can actually pull off.
This is also why off ball movement during isolations are key. If Tristan Thompson didn't set a decoy flare screen, LeBron James wouldn't have had a shot that easy at the rim. Rather, Ibaka probably would've stayed down and LeBron would ve had settle for a middy or a heavily contested layup.",2024-10-11T18:45:04Z,PT26S,UCok_HjOel5ODVI76l0yHaOA,Discipline or Regret?,https://i.ytimg.com/vi/stAHAlAxSyc/default.jpg,1302410,74228,503,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
XiK5naBCSck,This kicker had a genius strategy in London! #shorts #nfl #jets #london,,2024-10-07T20:16:11Z,PT15S,UCUDrb4BLpO0sjxoaWARsdyw,HangTime NFL,https://i.ytimg.com/vi/XiK5naBCSck/default.jpg,2429038,149822,351,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport"
4uT5frZwAGg,What Magic Said To Kareem After His FIRST NBA Game 😂 | @AllTheSmokeProductions #shorts,"Magic Johnson tells a story from his rookie year as a Los Angeles Laker which was also the first game he was playing alongside Kareem Abdul Jabbar.  It was a close game and with the Lakers down by 1 point with 2 seconds to go, the Lakers inbounded the ball to Kareem and he hit a game winning skyhook.  Magic proceeded to do the most Magic thing and celebrated like they just won the championship (was that a precursor of things to come?!) and Kareem gave him a stern talking to about it when they got back to the locker room.  And Magic had the perfect response cooked up for Kareem 😂

Original footage from @AllTheSmokeProductions

#magicjohnson #kareem #kareemabduljabbar #losangeleslakers #basketball #nba #lakers",2024-10-10T16:00:05Z,PT52S,UCUiDYWN64s2eVdXGFTKSuPw,BBALL CHRONICLES,https://i.ytimg.com/vi/4uT5frZwAGg/default.jpg,1517330,99055,558,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
gcjMBFENTMw,getting sacked 10 plus times fs 😭🙏#memes #football #ksi #nfl #highschoolfootball,,2024-10-14T23:13:55Z,PT10S,UCz0WHqCLIsbthm4klrR2NRg,BECKAYYY,https://i.ytimg.com/vi/gcjMBFENTMw/default.jpg,476818,21641,496,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
PhTvKP1OQDk,I’m A Premier League Referee now💀,,2024-10-14T13:56:45Z,PT14S,UC-5zFN-bs6fB_MBRBtAlg4Q,OussiFooty,https://i.ytimg.com/vi/PhTvKP1OQDk/default.jpg,6703452,315684,1054,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
fxuYOrH6T20,bro is the biggest troll 🤣,"⦿ Merch: gremlinmerch.com
⦿ Instagram: https://www.instagram.com/imnotsoairjordan/
⦿ TikTok: @notairjordan
⦿ Snapchat: @gremlinofficial
⦿ 2nd Channel: https://www.youtube.com/@gremlinuniversity
⦿ Twitch: https://www.twitch.tv/fathergremlin

*BUSINESS INQUIRIES*
notsoairjordan@longhaulmgmt.com",2024-10-04T22:30:04Z,PT48S,UC7YR3r5c2DVao-gC8YwLxZA,Not So Air Jordan,https://i.ytimg.com/vi/fxuYOrH6T20/default.jpg,6002714,465707,1824,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
epBB-2kHMxA,QUANDO A TRANSIÇÃO É PERFEITA 😂 #futebol #viral #cr7 #shorts,QUANDO A TRANSIÇÃO É PERFEITA 😂 #futebol #viral #cr7,2024-10-06T15:11:15Z,PT14S,UC_mm7k2sNPZQU0_kpIqwT8Q,EAE CLA,https://i.ytimg.com/vi/epBB-2kHMxA/default.jpg,37883322,1558128,5785,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
8X-5I0CIBuE,TOP 5 SCARIEST KNOCKOUTS 😳 #shorts,"Order UFC PPV on ESPN+ ➡️ https://ufc.ac/3NKBvmx (U.S. only)

Order UFC PPV ➡️ https://ufc.com/ppv (Non U.S.)

Subscribe to get all the latest UFC content: https://ufc.ac/3u8FIJp

Experience UFC live with UFC FIGHT PASS, the digital subscription service of the UFC. Visit https://ufcfightpass.com/

👉 Shop official UFC Gear, visit https://ufcstore.com
👉 Shop official UFC Memorabilia, visit https://ufccollectibles.com
👉 Shop official UFC VIP Live Event Experiences, visit https://ufc.ac/3Oz2gLH

Connect with UFC online and on Social:
🔴 Website: https://www.ufc.com
🔵 Twitter: https://www.twitter.com/ufc
🔵 Facebook: https://www.facebook.com/ufc
🔴 Instagram: https://www.instagram.com/ufc
🟡 Snapchat: https://www.snapchat.com/add/ufc
🟣 Twitch: https://www.twitch.tv/ufc
⏯️ UFC Video Archive: https://ufc.ac/3x6Wflx

Connect with UFC FIGHT PASS on Social:
🔵 Twitter: https://www.twitter.com/ufcfightpass
🔵 Facebook: https://www.facebook.com/ufcfightpass
🔴 Instagram: https://www.instagram.com/ufcfightpass

#UFC #shorts #knockouts",2024-10-14T20:59:36Z,PT57S,UCvgfXK4nTYKudb0rFR6noLA,UFC,https://i.ytimg.com/vi/8X-5I0CIBuE/default.jpg,1464083,51847,1158,17,"https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Sport"
c1hUSWeaeTs,Rashad calls CAP on Gil dropping 60 on Kobe 🔥,"Gilbert Arenas gets called out by Rashad McCants of the Gil's Arena podcast. He says that Gil is lying to everyone and capping that he dropped 60 points on Kobe Bryant in an NBA game. He was just scoring points in the game not actually giving Kobe buckets. They go back and forth but Gil says that if you were in the game and got cooked then you are getting included in the story. Every hooper know how this story goes doesn't matter if you were guarding me or not. Another hilarious moment on the podcast as it enters it's 3rd season heading into the 2025 NBA Season. 

Gil’s Arena every Monday, Tuesday, Wednesday, and Thursday at 11:30am PT / 2:30pm ET.

Sign up for Underdog Fantasy HERE with promo code GIL and get up to $1000 in Bonus Cash and A Special Pick: https://play.underdogfantasy.com/p-gil's-arena",2024-10-14T17:41:49Z,PT55S,UCAvjYgmwadC682OoC4Cc6TQ,Gil's Arena,https://i.ytimg.com/vi/c1hUSWeaeTs/default.jpg,474268,32419,1420,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
DBRpd09yLuM,HIGHLIGHTS | México vs Estados Unidos | Amistoso Internacional | TUDN,"México se impone antes Estados Unidos con un Raúl Jiménez en plan grande 

Los partidos de la Selección Mexicana se viven en ViX: https://vix.com/es-es/deportes?utm_medium=organic_social&utm_source=youtube&utm_campaign=evergreen&utm_content=ed_sports

Watch the Game Highlights from Mexico vs. USA, 10/16/2024",2024-10-16T04:31:56Z,PT8M26S,UCSo19KhHogXxu3sFsOpqrcQ,TUDN USA,https://i.ytimg.com/vi/DBRpd09yLuM/default.jpg,501417,5546,1097,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
hK8dELgg4ck,Dodgers vs. Mets NLCS Game 3 Highlights (10/16/24) | MLB Highlights,"Dodgers vs. Mets NLCS Game 3 full game highlights from 10/16/24, presented by @evanwilliamsbourbon 

Don't forget to subscribe! https://www.youtube.com/mlb

Follow us elsewhere too:
Twitter: https://twitter.com/MLB
Instagram: https://www.instagram.com/mlb/
Facebook: https://www.facebook.com/mlb
TikTok: https://www.tiktok.com/@mlb

Check out MLB.com daily to watch the MLB.TV Free Game of the Day! https://mlb.com/freegame

Visit our site for all baseball news, stats and scores! https://www.mlb.com/",2024-10-17T04:27:11Z,PT11M30S,UCoLrcjPV5PbUrUyXq5mjc_A,MLB,https://i.ytimg.com/vi/hK8dELgg4ck/default.jpg,1435365,20130,1359,17,"https://en.wikipedia.org/wiki/Baseball,https://en.wikipedia.org/wiki/Sport"
IYAlJ0QiklI,challenge #messi or #ronaldo #mbappe #neymar #football #amzingrespect #shortvideo #respect #remix,,2024-10-08T20:57:02Z,PT31S,UCFrGJqzPQZi-w7Hj57sRoSw,FAYSAL’,https://i.ytimg.com/vi/IYAlJ0QiklI/default.jpg,24366995,1266061,3049,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
ylNtPbGWKoI,That spin move tho 🔥🔥 #shorts,,2024-10-10T17:00:53Z,PT15S,UCLzocFrP98gfI5W2LD7Ux-w,247Sports,https://i.ytimg.com/vi/ylNtPbGWKoI/default.jpg,592613,26684,1297,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
UZ2vVECKPQA,Recuperar una pelota de béisbol usando solo una cuerday un vasocs😱😳Credit: @Pugggles @FunKompany,"©All Copyright Materials Are Belong To Thier Rightful Owner.
©For Any Copyright Removal Request Please Contact Us On✉️: mksahil5079@gmail.com 🙏

Credit: @Pugggles @FunKompany

cuando el home run derby estaba por

terminar este hombre notó una pelota de

jonron justo debajo de él en las gradas

del jardín izquierdo en lugar de

lanzarse para atraparla como la mayoría

de los fanáticos se le ocurrió un plan

inteligente usando un vaso atado a una

cuerda larga lo bajó con cuidado para

atrapar la pelota la multitud lo observó

en suspenso y con una precisión perfecta

capturó la pelota y la levantó en alto

dejando a todos aplaudiendo por su

brillante movimiento cinematográfico y










#viralvideos #trending #youtubeshorts #ytshorts",2024-10-14T00:48:19Z,PT31S,UCzxB97H_KbPwMoKjE0A33bg,TrueOffMyChest,https://i.ytimg.com/vi/UZ2vVECKPQA/default.jpg,2740536,63481,43,17,"https://en.wikipedia.org/wiki/Baseball,https://en.wikipedia.org/wiki/Sport"
e_UIAf9S1lc,Calm is stronger than arrogance😉 #shorts,"#shorts #fight #mma #boxing

Copyright Notice: In accordance with Section 107 of the Copyright Act of 1976, this material is used under the 'fair use' provision for activities such as criticism, commentary, news reporting, teaching, scholarship, and research.
If we have violated copyright, please write to us via telegram https://t.me/BALMEEE or email ufc2269393@mail.ru and we will delete your video! We do not claim ownership of the material from which they are made.",2024-10-13T12:00:45Z,PT1M,UCX6hSUgKkRpvedE_a4kKLSQ,"This is MMA, baby",https://i.ytimg.com/vi/e_UIAf9S1lc/default.jpg,1017839,30299,260,17,"https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Sport"
A1iFBWYn3J4,Absolute MADNESSS 🤯🔥#wrestling #martialarts #sports #wrestlingshorts  #Final #NJ #fighter #viral,,2024-10-10T22:05:00Z,PT20S,UCezVlvtt6ExPAUHgR9m1qHw,Spladle City,https://i.ytimg.com/vi/A1iFBWYn3J4/default.jpg,310091,11761,367,17,"https://en.wikipedia.org/wiki/Professional_wrestling,https://en.wikipedia.org/wiki/Sport"
da1uf4ZLoEM,Ufc fighters who are on steroids!🔥,"DISCLAIMER
Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use""for purposes such as  news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.

#ufc #combatsport #jonjones #tomaspinall #mma #sports #danawhite #boxing #wwe #khabib #conormcgregor #adesanya #izzy #israeladesanya #seanomalley #seanstrickland #danielcormier #ufcfightnight #wrestling #alexpereira #fyp #viralvideo #greghardy",2024-10-11T23:25:08Z,PT24S,UCuPR1dkaS2-LaBtdcHjNEig,rawad kizel,https://i.ytimg.com/vi/da1uf4ZLoEM/default.jpg,608641,32706,213,17,"https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Sport"
g5sKZjhuZSc,CROSSBAR SOCCER  CHALLENGE⚽️🔥,,2024-10-07T20:34:18Z,PT32S,UCs7-dtFffYCif5t0pNMU4Iw,Jade Skye,https://i.ytimg.com/vi/g5sKZjhuZSc/default.jpg,2862239,86372,340,17,https://en.wikipedia.org/wiki/Sport
1xPIsGio_cE,When Deon Cole Got Caught —You Won’t Believe His Response 👀 | ​⁠@ClubShayShay,,2024-10-12T14:11:13Z,PT1M,UCb65ich7skWWYCmT-tyMw_w,Progressportal,https://i.ytimg.com/vi/1xPIsGio_cE/default.jpg,786285,50882,1884,17,https://en.wikipedia.org/wiki/Sport
st2jUZXU0lM,Top 10 best fakes in NFL | Part 1,,2024-10-14T00:18:11Z,PT1M1S,UCEhvkp-GnxNsnHiDN_q2FnA,Splashe NFL,https://i.ytimg.com/vi/st2jUZXU0lM/default.jpg,641833,18486,108,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport"
T2pWhsNp9a0,Unbelievable Fight Prediction #joerogan #shortsfeed #gordonryan,,2024-10-08T21:03:17Z,PT27S,UCuHMnzqXMuvx2O2xRSyae4g,CentralCutss,https://i.ytimg.com/vi/T2pWhsNp9a0/default.jpg,2390692,83385,568,17,https://en.wikipedia.org/wiki/Sport
-qmCY1_EGzU,The Best (& Worst) Stone Cold Stunners,Former WWE Commentator Jonathan Coachman says he is Top 3 in the best Stone Cold Stunner sells of all time. What do you think? #wwe #wrestling #stonecold,2024-10-10T15:47:51Z,PT38S,UCmKjMXJbTeo1UJeZ3ug9xrw,CVV CLIPS,https://i.ytimg.com/vi/-qmCY1_EGzU/default.jpg,1520512,60679,1563,17,"https://en.wikipedia.org/wiki/Professional_wrestling,https://en.wikipedia.org/wiki/Sport"
RYlAJYiaAMo,She had only one job 😂 #shorts,The man is so fast that he had to cross the finish line twice.,2024-10-15T06:30:19Z,PT16S,UClTNkCISsGIukg8A79tjCOA,Loveforvids,https://i.ytimg.com/vi/RYlAJYiaAMo/default.jpg,759633,17148,9,17,https://en.wikipedia.org/wiki/Sport
ADa-cArhWFs,Why Kai Cenat is RETIRING.. 😨🚨,"Credit: Kai Cenat 🎥, ironmouse 🎥
We respect copyright laws and comply with takedown requests. If you believe your rights have been infringed, please contact us for prompt resolution. We also follow ""Fair Use"" guidelines, using material for commentary, criticism, and educational purposes.

Song: Soap&Skin - Me and the Devil (Slowed + Reverb)

Lyrics: Kai is that official breaking news that you are retiring from your career as a professional basketball player yes I'm going back to streaming cause I got a new goal I gotta get Kai's record got broken that's crazy 300,000 subscribers I wanna say one thing my world record for streaming it got broke today somebody took my record W Ironmouse you feel what I'm saying but I promised one thing to my supporters if that was broken no way me and the devil walking side by side

Description Tags: ironmouse breaks record kai cenat subathon kai cenat iron mouse kai cenat ironmouse kai cenat basketball kai cenat LBA kai cenat retiring kai cenat retired kai cenat sub record ironmouse subscribers kai cenat subscribers kai cenat subs ironmouse subs streamers streamer sub record kai cenat edit kai cenat record broken streamer subscriber world record 300k sub record 300,000 sub record

Watch this video on our other pages:
https://www.tiktok.com/@musicmediaco/video/7421762554243943723
https://www.instagram.com/reel/DAsBGZDR_7p/",2024-10-04T04:17:21Z,PT32S,UCWQrSQ0wJ3oZshXsZcl_Srg,Music Media,https://i.ytimg.com/vi/ADa-cArhWFs/default.jpg,10237114,833492,6794,17,https://en.wikipedia.org/wiki/Sport
5vLv22kW04U,#shortsvideo #football #inspiration #highlights #mentalhealth #shorts #nfl #ab #freefire #god #play,,2024-10-08T19:29:42Z,PT57S,UCpS5n1SryNAwKNW3p-ok6ag,CTESPN,https://i.ytimg.com/vi/5vLv22kW04U/default.jpg,1190843,100312,207,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
CLylj22EgS8,"WARRIORS at LAKERS | NBA PRESEASON FULL GAME HIGHLIGHTS | October 15, 2024","Never miss a moment with the latest news, trending stories and highlights to bring you closer to your favorite players and teams.
Download now: https://link.nba.com/NBAYouTube

The Golden State Warriors defeat the Los Angeles Lakers, 111-97.  Stephen Curry recorded 16 points, 5 rebounds and 6 assists for the Warriors, while Moses Moody added 21 points, 5 rebounds and 5 3pt. FG in the victory.  Anthony Davis tallied 24 points and 12 rebounds for the Lakers in the losing effort.  The Warriors improve to  5-0 in the preseason, while the Lakers fall to 1-3.",2024-10-16T04:23:52Z,PT9M22S,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,https://i.ytimg.com/vi/CLylj22EgS8/default.jpg,1611090,15445,1667,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
JW7mio-GRFo,This girl had an awkward moment at her high school 😂,,2024-10-04T22:02:58Z,PT14S,UCpuT8AlP9P9EgW_pZ0_xInQ,Dylan Anderson,https://i.ytimg.com/vi/JW7mio-GRFo/default.jpg,5515571,262534,1593,17,"https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Volleyball"
C3wPtKNbAOA,ARGENTINA vs. BOLIVIA [6-0] | RESUMEN | ELIMINATORIAS SUDAMERICANAS | FECHA 10,"#Argentina #Bolivia #eliminatoriassudamericanas #CreeEnGrande #CONMEBOL 
¡Goleada de los campeones del mundo y de América! 👏🇦🇷
El cuadro dirigido por Lionel Scaloni superó 6-0 a Bolivia con una fantástica actuación de Lionel Messi, autor de tres goles y dos asistencias, y sigue firme en lo más alto de la tabla de posiciones con 22 puntos.

Lionel Messi (19′, 84′ y 86′), Lautaro Martínez (42′), Julián Álvarez (45+2′) y Thiago Almada (69′) anotaron los goles para el contundente triunfo de la Albiceleste, que volvió al éxito después de dos partidos y cortó la racha de tres victorias que traía La Verde en estas Eliminatorias.

Suscríbete I Inscreva-se I Subscribe: http://bit.ly/CONMEBOL
Facebook: facebook.com/CONMEBOL
Instagram: instagram.com/conmebol/
Twitter: twitter.com/CONMEBOL",2024-10-16T03:06:03Z,PT10M8S,UCzU8-lZlRfkV3nj0RzAZdrQ,CONMEBOL,https://i.ytimg.com/vi/C3wPtKNbAOA/default.jpg,9857358,0,10758,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
C3tDEXcerSQ,"Michael Jordan chops it up with former coach Doug Collins: ""Whad up dawg! He telling lies on me?"" 😂",MJ chopping it up with Doug Collins.,2024-10-15T06:11:45Z,PT12S,UCwRt3xaI-szGZLLJc3YDwZQ,VL,https://i.ytimg.com/vi/C3tDEXcerSQ/default.jpg,282309,5216,111,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
KtY27Bmf0Ls,bro would still be going if it wasn’t for security🤣 #houston #texans #bills #nfl #prank #challenge,,2024-10-07T19:21:29Z,PT34S,UCGF87I_zOpA_g7BqKF8TeYw,TORO,https://i.ytimg.com/vi/KtY27Bmf0Ls/default.jpg,1079239,38875,256,17,"https://en.wikipedia.org/wiki/Baseball,https://en.wikipedia.org/wiki/Sport"
xL4wjWV3M7I,Benson Boone Being The Swiftiest Celebrity! #taylorswift #bensonboone #erastour #shorts,,2024-10-14T14:42:16Z,PT12S,UC8anAR7xz9hZh1m9b0_gwPg,My Wonderland,https://i.ytimg.com/vi/xL4wjWV3M7I/default.jpg,719498,51398,178,17,https://en.wikipedia.org/wiki/Sport
WA_Dx_q7h6s,#caitlinclark #basketball #wnba,,2024-10-11T03:55:42Z,PT13S,UCHQTPAFjusIzj3YOHX_mPMA,Caitlin Clark’s Coldest Moments 🥶🐐,https://i.ytimg.com/vi/WA_Dx_q7h6s/default.jpg,900998,20799,1846,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
9IBO9uTZE4I,Which crazy serve is Illegal? Explanations #pingpong #tabletennis,,2024-10-05T10:35:03Z,PT14S,UC0URUr1bzLnOtcsYdVSXZbA,PingPongMaestros,https://i.ytimg.com/vi/9IBO9uTZE4I/default.jpg,3769511,152222,223,17,"https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Tennis"
1ZvayXSZe-o,He Wanted one Chance an He Got It ‼️🔥🔥‼️,,2024-10-08T08:08:59Z,PT1M1S,UCYwkowpMVxoCYsPOKbk66iA,Urban Street +254,https://i.ytimg.com/vi/1ZvayXSZe-o/default.jpg,782671,45566,110,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
Op7pXurmNk0,NOCKOUT A LAZY BOY #ufc #mmalatino #mma #impactomma #lazyboy,"¡Prepárate para Escuchar lo que vivió Luis Ronaldo Alias ""Lazy Boy"", en su ultima pelea el 15 de septiembre de NOCHE UFC. 

¡Haz clic para presenciar la grandeza de las MMA con este guerrero azteca representante de México! 🔥👊 #MMA #PeleadorMexicano #AcciónEnLaJaula"" #UFC #molemexicano #mole #LazyBoy #Premios #Deportes",2024-10-15T00:00:10Z,PT27S,UCmFsiRnz_1vEckgMchPdXug,Furia MMA,https://i.ytimg.com/vi/Op7pXurmNk0/default.jpg,830357,33798,517,17,"https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Sport"
wIwNmI3yMUA,Dawg came in 3 piece suit! Ready to compete! 💪🏾📌😂 #shorts #detroityb #supersuitman,,2024-10-07T20:36:02Z,PT1M1S,UCzpFNL2b-U9JDBekoNnB4_Q,Detroit YB,https://i.ytimg.com/vi/wIwNmI3yMUA/default.jpg,1378962,75410,3611,17,https://en.wikipedia.org/wiki/Sport
Aey9iYruhc4,Bo DOESN’T Blame Troy Franklin for Drop 🥹🫶,,2024-10-08T00:36:38Z,PT26S,UC8aOXvlqQqMlTFvbbAarD-A,DNVR Sports,https://i.ytimg.com/vi/Aey9iYruhc4/default.jpg,1407605,74267,1203,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Ice_hockey,https://en.wikipedia.org/wiki/Sport"
ACUaQz51acc,🎉 BIRTHDAY CELEBRATION! 🤠 Stephen A. & Shannon Sharpe UNLEASH on Dallas Cowboys! | First Take,"On First Take, Stephen A. Smith, Shannon Sharpe and Dan Orlovsky join to discuss all things Dallas Cowboys after their loss to the Detroit Lions.
0:00 Here comes the sad Cowboys fans!
2:30 Lions EMBARRASS the Cowboys
5:50 Dan-O thinks this was ALL about Detroit
8:00 The last rays of hope for the Cowboys?
14:50 Turnovers in the red zone
16:00 Does Mike McCarthy keep his job?
18:00 Jerry Jones fears to make BIG decisions?

✔️ Subscribe to ESPN+ http://espnplus.com/youtube
✔️ Get the ESPN App: http://www.espn.com/espn/apps/espn
✔️ Subscribe to ESPN on YouTube: http://es.pn/SUBSCRIBEtoYOUTUBE
✔️ Subscribe to NBA on ESPN on YouTube: http://bit.ly/SUBSCRIBEtoNBAonESPN
✔️ Watch ESPN on YouTube TV: http://es.pn/YouTubeTV",2024-10-14T14:34:06Z,PT20M34S,UCiWLfSweyRNmLpgEHekhoAg,ESPN,https://i.ytimg.com/vi/ACUaQz51acc/default.jpg,841238,18285,3589,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport"
